genres,popularity,title,vote_average
"Drama, Romance",0.049158,Magnificent obsession,8.0
"War, Drama, Romance",3.491261,7th heaven,6.9
"Drama, Romance",0.555556,Madame bovary,6.3
Comedy,8.543888,Brüno,5.4
Documentary,0.254965,The boys: the sherman brothers' story,7.8
Documentary,0.097805,1939: hollywood's greatest year,8.0
"Crime, Drama, Thriller",1.651189,Madigan,5.6
"Thriller, Horror, Mystery",1.011702,Terrified,3.7
"Animation, Family, Adventure, Comedy",2.73578,The pinchcliffe grand prix,7.9
"Fantasy, Action, Adventure, Comedy",9.309781,The librarian: the curse of the judas chalice,5.9
"Action, Fantasy, Science Fiction, Thriller",2.047794,The inhabited island,5.4
"Comedy, Drama",0.16687,Gravehopping,6.0
"Drama, Fantasy, Science Fiction",11.939996,Franklyn,5.9
"Action, Thriller",3.323673,Men of war,5.5
"Documentary, Music",2.123844,Iron maiden: flight 666,8.5
"Comedy, Drama, Romance",3.161376,Good dick,6.1
"Adventure, Fantasy, Family",19.083723,Harry potter and the half-blood prince,7.4
"Drama, Romance",0.767496,Mélo,6.8
"Drama, Romance",0.009961,Love unto death,7.0
"History, Drama",3.336861,Eichmann,5.7
Documentary,0.00353,Blue blood,0.0
"Comedy, Fantasy",7.698423,The visitors ii: the corridors of time,5.8
"Documentary, Foreign",0.213093,Who killed nancy?,6.8
,0.826391,Summer of fear,0.0
"Drama, Horror, Thriller",11.500311,Open water 2: adrift,5.2
"Drama, Horror",0.289559,Possessed,4.3
Drama,1.052642,The group,4.7
"Romance, Drama, History",1.98483,Senso,7.1
Comedy,1.294066,Slap shot 2: breaking the ice,4.2
"Drama, War",1.102938,The mark of cain,5.5
"Comedy, Romance",0.85457,The strawberry blonde,6.3
"Family, Comedy, Music",0.561556,The muppet musicians of bremen,0.0
"Drama, Foreign",0.41816,A brief vacation,5.3
"Comedy, Drama, Romance",6.318475,My sassy girl,6.1
"Action, Crime, Drama",1.114697,The fast and the furious,3.8
"Drama, Action",3.790978,Game of death ii,4.9
,0.006617,Rosso,0.0
"Adventure, Fantasy, Mystery",6.859934,The imaginarium of doctor parnassus,6.3
Documentary,1.552852,9to5: days in porn,6.1
"Documentary, Drama",0.070603,Sink or swim,8.0
"Action, Drama",1.668343,The giant of marathon,4.8
"Drama, History",1.3379,Ludwig,7.5
"Horror, Thriller",1.631904,Shiver,5.4
"Crime, Drama, History, Thriller",0.486764,Winter of frozen dreams,4.5
Drama,0.207079,Cold water,8.0
Comedy,4.368154,Humpday,5.6
"Comedy, Drama, Romance",3.015557,Ten inch hero,6.7
Drama,3.127124,Tokyo sonata,6.9
"Comedy, Thriller",0.313775,Kill your darlings,7.0
"Crime, Drama",5.170568,Polytechnique,6.8
Comedy,1.623658,Visioneers,6.0
Horror,2.278268,The vault of horror,6.5
Comedy,0.669473,The dark backward,5.1
"Drama, Action, Thriller, Crime",0.310867,Blue city,5.3
"Thriller, Crime, Drama",3.115132,Judas kiss,5.3
"Action, Crime, Drama",2.644888,Streets of blood,4.6
"Drama, Family, Science Fiction",1.321845,Jonathan livingston seagull,6.2
"Drama, Comedy, Romance",4.164362,Cheri,5.9
"Adventure, Drama",5.693842,One week,6.9
"Action, Crime, Thriller",0.001586,"Run, simon, run",6.0
"Action, Western",0.343641,'neath the arizona skies,3.7
Documentary,0.042737,Pavement: slow century,10.0
"Comedy, Thriller, Crime, Foreign",0.260296,Mortal transfer,6.0
"Drama, Romance",1.982488,Loulou,6.3
"Comedy, Romance",6.39166,The answer man,6.2
"Action, Western",0.398755,Rage at dawn,7.3
"Action, Western",1.334437,Paradise canyon,3.7
Comedy,0.141558,Seven years bad luck,5.6
"Comedy, Music, Romance",0.241028,The gang's all here,6.6
"Horror, Thriller, Mystery",8.730934,Orphan,6.7
"TV Movie, Drama",1.282798,Afterburn,4.3
"Crime, Drama",8.911963,Winged creatures,6.2
Western,0.394636,Rainbow valley,5.1
"Comedy, Romance",8.450799,The ugly truth,6.4
"Drama, History",0.016204,Heimat: a chronicle of germany,9.0
"History, Drama, Romance",1.669808,Wild river,6.5
Documentary,0.006588,My first war,0.0
"Comedy, Drama",1.369216,High hopes,7.5
Drama,0.91396,Tulsa,6.5
"Horror, Thriller",6.727804,The collector,6.3
"Thriller, Mystery, Adventure",11.017008,A perfect getaway,6.2
"Romance, Adventure, Comedy, Drama",0.591899,Fan-fan the tulip,5.6
"Horror, Thriller",1.198151,Dark ride,4.3
"Drama, Horror, Thriller",2.429703,House,4.1
Drama,0.631613,Dallas 362,5.5
Drama,1.18327,"Moonshot, the flight of apollo 11",5.9
"Adventure, Comedy, Family, Fantasy, Science Fiction",11.618472,Aliens in the attic,5.3
Science Fiction,11.589835,District 9,7.3
"Romance, Drama",8.142089,Julie & julia,6.6
"Drama, Documentary, Foreign",0.440432,The beaches of agnès,6.3
"Drama, Thriller",7.175154,Obsessed,5.1
"Adventure, Family, Fantasy, Science Fiction, Thriller, Action",8.176147,Race to witch mountain,5.4
Comedy,0.82522,Pagafantas,5.2
"Mystery, Thriller",3.45318,Black box,5.2
Comedy,1.054069,My stars,4.8
"Comedy, Drama, Family, Music, Romance",6.332878,Hannah montana: the movie,6.0
"Adventure, Action, Thriller, Science Fiction",11.787058,G.i. joe: the rise of cobra,5.6
"Drama, Foreign, History",1.998584,Séraphine,6.6
"Comedy, Drama, Fantasy, Science Fiction",12.563435,Cold souls,6.1
Drama,1.419683,Daddy nostalgia,7.2
"Action, Adventure, Drama, Thriller",13.591485,12 rounds,5.7
"Comedy, Horror",1.225871,"Silent night, deadly night ii",4.7
Drama,0.080905,The boys from fengkuei,6.9
Drama,0.141103,The sandwich man,6.7
Comedy,0.036935,La moitié gauche du frigo,5.0
"Drama, Thriller",1.624031,Where danger lives,5.4
"Drama, Thriller",6.358789,The killing room,5.5
Drama,6.197144,Introducing dorothy dandridge,6.0
"Drama, Family",0.022686,A summer at grandpa's,7.7
Drama,1.004464,"A time to live, a time to die",7.8
"Comedy, Romance",1.907938,The one and only,6.2
"Drama, Thriller",1.583899,Fail safe,7.0
"Comedy, Drama, Music, Romance",0.550246,Four last songs,6.2
"Drama, History, War",4.75876,Max manus: man of war,6.9
"Drama, Action, Crime, Foreign",2.738852,Gangster's paradise: jerusalema,6.8
Documentary,0.305434,Wings of hope,7.7
"Action, Adventure, Drama, Western",0.651179,The trail beyond,4.1
"Action, Adventure, Drama, Western",2.308029,Winds of the wasteland,5.2
"Action, Adventure, Comedy",0.629188,Kill buljo,6.6
"Drama, Adventure, Crime",9.483659,Stone of destiny,6.4
Documentary,0.03911,Okie noodling,5.0
"Action, Horror, Science Fiction",1.436085,Days of darkness,5.0
"Action, Western",1.158542,Randy rides alone,4.0
"Action, Western",4.268264,West of the divide,3.8
"Comedy, Thriller",1.090473,Darlings!,5.0
,2.30886,Lost in austen,6.9
,0.399815,Children of the stork,6.5
"Action, Adventure, Drama, Western",1.067416,The star packer,3.8
"Animation, Science Fiction, Action, Drama",6.592907,Evangelion: 1.0: you are (not) alone,7.4
"Animation, Comedy, Romance",0.337904,Love hina christmas special: silent eve,5.5
"Drama, History",0.62798,Molière,3.6
"Drama, Romance",1.747874,Floating clouds,7.4
Drama,0.391217,Japanese girls at the harbor,5.0
"Comedy, Drama",6.880365,Deal,5.2
Drama,0.678176,Doing time on maple drive,4.9
"Action, Crime, Drama, Thriller",11.630025,The line,4.9
"Romance, Comedy, Drama",4.60263,The ramen girl,6.1
Comedy,4.603801,"The goods: live hard, sell hard",5.4
"Drama, Romance",7.003724,Adam,6.9
"Drama, Comedy, Romance",0.026851,Just sex and nothing else,8.0
"Action, Adventure, Comedy, Science Fiction",10.067125,Alien trespass,5.9
"Action, Drama, Thriller",0.333701,Ignition,2.8
"Drama, Action, Thriller, Crime",1.017269,Dillinger and capone,5.3
"Comedy, Drama",1.128702,"Next stop, greenwich village",7.2
"Comedy, Romance",2.450192,Gigantic,5.8
"Drama, Romance, Fantasy",13.682598,The time traveler's wife,6.7
"Action, Comedy, Horror",8.008971,Feast ii: sloppy seconds,5.6
Drama,0.024286,Katze im sack,0.0
"Drama, Action, Thriller, Foreign",0.173446,Traffic affairs,4.3
"Drama, Mystery",0.857374,Waterland,5.8
"Drama, Romance",2.830411,I can't think straight,7.3
"Comedy, Romance",8.397892,Miss march,5.4
"Comedy, Drama, Family, Music",5.757056,Bandslam,5.4
Drama,1.21693,A city of sadness,7.5
"Documentary, Drama",0.626528,Harvard beats yale 29-29,6.5
Documentary,1.088298,The great happiness space: tale of an osaka love thief,7.1
"Comedy, Drama, Romance",3.277456,Meet the browns,6.0
"Comedy, Romance",9.434281,"I love you, beth cooper",5.2
"Drama, Action, Thriller, Crime",1.40411,Le deuxième souffle,7.5
"Drama, Romance",0.553169,No regret,6.4
Comedy,1.679952,Detroit metal city,6.1
Drama,0.039924,Daughter of the nile,7.0
"Comedy, Drama, Romance",7.648005,Paper heart,5.7
"Crime, Drama",0.784985,Mystery street,6.2
"Drama, Horror",9.982123,The haunting of molly hartley,4.3
"Fantasy, Action, Adventure, Family, Comedy",9.163791,G-force,5.1
Action,5.996407,Christopher columbus: the discovery,4.3
"Action, Adventure, Crime, Drama, Thriller",7.036697,Fighting,5.5
"Drama, Mystery",2.90333,Tetro,6.7
"Drama, Adventure",0.66431,Seven waves away,8.7
"Romance, Drama, History",0.476877,"Good men, good women",7.8
Crime,1.256294,Side street,5.5
Drama,1.417696,Adoration,5.9
"Drama, Action, Crime",9.521043,Bronson,6.9
"Drama, Family, Music, Romance",1.81704,Feel the noise,3.9
"Drama, Comedy",1.840607,I really hate my job,3.8
Documentary,0.009423,The matador,0.0
"Music, Drama, TV Movie",0.151378,Little richard,4.5
Comedy,1.933704,The curiosity of chance,5.8
"Fantasy, Drama, Romance",4.99289,If only,6.5
Drama,1.299286,Susana,6.9
"Action, Western",1.074432,Vengeance valley,4.0
"Crime, Drama, Mystery",0.771948,Great guy,6.6
Adventure,0.546163,The hurricane express,4.9
"Adventure, Fantasy, Drama, Science Fiction, Romance, Family",12.01334,The secret of moonacre,6.2
Documentary,1.530927,Olympia part one: festival of the nations,6.6
Documentary,0.818906,Olympia part two: festival of beauty,6.2
Action,0.236093,Assault on devil's island,5.4
,0.102529,Shadow of the eagle,1.0
Documentary,0.188393,Cinematographer style,6.3
"Horror, Science Fiction, Thriller",7.790201,The cell 2,3.4
Horror,0.154578,Summer school,6.0
"Drama, Documentary",0.506519,Krakatoa: the last days,6.3
"Drama, Romance",0.734839,Queen kelly,6.5
"Thriller, Foreign",0.701847,The master touch,6.0
"Drama, Romance, TV Movie",1.144161,Nora roberts' midnight bayou,5.8
"TV Movie, Drama, Mystery, Romance",1.739262,Northern lights,5.8
"Crime, Drama",4.720788,Lorna's silence,6.7
"Drama, Action, Thriller, Crime",2.401164,Le doulos,7.4
"Documentary, Music",4.857726,It might get loud,7.4
"Comedy, Crime, Horror, Thriller",6.051389,Botched,6.1
"Action, Comedy, Drama, Thriller",1.126681,Lonely street,5.3
"Drama, Romance",3.872766,High noon,5.3
"Drama, Romance",1.535632,A day in the country,7.5
Adventure,1.585995,Moonfleet,5.9
Drama,0.999041,7 women,5.7
"Horror, Thriller",3.307214,Vacancy 2: the first cut,4.8
Comedy,1.318752,The pom pom girls,5.2
"TV Movie, Drama, Horror, Romance",1.206291,Nora roberts' tribute,5.3
Comedy,9.747452,Post grad,5.0
Drama,1.714522,Goodbye solo,6.6
"Action, Family",1.562051,Long john silver,6.3
,1.143064,Questo piccolo grande amore,5.3
"Romance, Music",0.792974,Voices,0.0
"Comedy, Drama",10.604359,To each his own cinema,7.2
"Comedy, Romance",7.19669,My life in ruins,5.6
Horror,7.932049,Troll 2,3.6
"Documentary, Foreign",0.112903,London,5.0
Drama,12.270513,Paris 36,6.2
"Drama, Thriller, Crime, Mystery, Comedy",1.954245,Murder ahoy,7.2
"Documentary, Crime",0.305215,Witch hunt,7.7
"Comedy, Drama",5.209694,A dog year,6.0
Drama,1.911874,Good,6.3
"Drama, Romance",0.92477,The romance of astrea and celadon,5.3
"Drama, Comedy, Romance",0.788394,Boyfriends and girlfriends,7.6
"Music, Comedy, Drama",10.993034,Taking woodstock,6.2
"Drama, History",0.542943,Norma jean & marilyn,4.0
"TV Movie, Drama",1.632083,If these walls could talk,5.5
"Thriller, Drama",1.592152,Cargo 200,7.1
Horror,7.490807,Halloween ii,5.1
"Action, Drama, Science Fiction",1.078008,Meteor,5.1
"Thriller, War",1.121417,Five graves to cairo,6.9
"Crime, Drama",1.272285,The dark corner,6.9
Drama,1.852584,Full body massage,5.5
"Drama, Comedy, Romance",0.816074,A good marriage,6.7
"Documentary, Foreign",0.712844,Videocracy,6.4
"Crime, Drama, Mystery, Romance",11.251632,The secret in their eyes,7.8
Documentary,0.336354,The day after trinity,8.0
"Action, Adventure, Animation, Science Fiction, Thriller",18.502877,9,6.6
,1.407524,Cosmonaut,5.7
Comedy,6.933646,Carry on screaming,7.0
"Crime, Drama",4.691962,Green street hooligans 2,5.0
"Action, Comedy",0.434371,Randy & the mob,4.8
"Comedy, Crime, Drama",0.532973,Detective,6.8
"Action, Adventure",0.694665,The three musketeers,3.0
"Comedy, Drama, Romance",0.792053,Seven sinners,6.6
"Drama, Comedy, Science Fiction, Romance",7.916957,Frequently asked questions about time travel,7.1
"Crime, Drama, Mystery",11.059855,The white ribbon,7.2
"Comedy, Drama, Family",0.498167,The handcuff king,5.7
"Comedy, Drama",7.156341,"Sex, party and lies",4.0
Comedy,2.82459,Brain drain,5.5
Documentary,0.282701,Living with michael jackson: a tonight special,1.0
"Action, Animation, Science Fiction",11.040602,Green lantern: first flight,6.3
Documentary,0.92226,Louis theroux: the most hated family in america,7.6
"Action, Comedy, Thriller",4.41396,Lies & illusions,3.9
"Action, Horror, Mystery, Science Fiction, Thriller",10.391425,Pandorum,6.5
"Adventure, Drama, Romance",1.070242,Paraiso travel,5.8
"Comedy, Action, Crime",1.879667,Airbag,6.5
"Romance, Drama",0.484253,Peter ibbetson,5.6
"Crime, Drama, Thriller",1.072649,Death of a cyclist,7.0
"Drama, Fantasy",1.676894,Skellig,4.6
"Drama, Action, Thriller",6.500496,Flood,4.5
"Comedy, War",6.253084,The men who stare at goats,5.9
"Comedy, Animation",1.019084,Immigrants (l.a. dolce vita),5.3
"Action, Adventure, Fantasy",3.459518,The hunt for gollum,6.3
Comedy,1.019564,Welcome mr. marshall!,6.9
"Crime, Horror, Science Fiction",0.528089,Beast from haunted cave,4.9
Drama,0.742592,Tout va bien,6.6
Drama,1.861653,Street of shame,7.7
Drama,1.046594,Padre padrone,6.7
Drama,1.045352,The travelling players,6.8
Documentary,2.079739,Valentino: the last emperor,6.6
Comedy,1.34682,The pilgrim,7.3
"Comedy, Music",0.774436,Le million,6.7
Drama,1.459828,Memories of underdevelopment,7.1
"Comedy, Fantasy, Science Fiction",1.670747,Return of the ghostbusters,5.2
"Thriller, Horror",2.627695,Laid to rest,5.2
"Comedy, Horror",13.483131,Jennifer's body,5.3
"Drama, Comedy, Crime",11.698089,The informant!,6.0
Drama,0.996787,Hillsborough,4.0
"Thriller, Drama, Horror",3.365903,The broken,5.6
Western,1.445309,The tall men,6.2
"Crime, Drama",1.301133,Tension,6.7
Drama,2.08087,Amreeka,6.3
Comedy,11.23915,Extract,5.7
"Horror, Mystery",8.805723,The final destination,5.4
"Action, Thriller, Science Fiction",9.730681,Gamer,5.6
"Animation, Comedy, Family",11.665693,Cloudy with a chance of meatballs,6.5
"Romance, Drama",0.686178,Radio inside,0.0
"Drama, Comedy",1.805018,I can do bad all by myself,6.0
"Family, Drama",1.024914,The silver stallion,4.3
"Adventure, Comedy",0.176884,Mr. robinson crusoe,0.0
"Drama, Action, Thriller",0.478596,The wreck of the mary deare,5.8
Documentary,6.931952,"Food, inc.",7.3
Drama,0.528434,Beeswax,7.4
"Drama, History",0.568565,Conspiracy of torture,7.2
"Horror, Science Fiction",3.559789,Attack of the 50 foot woman,4.8
"Drama, Horror, Thriller",5.213648,Thirst,7.0
"Action, Adventure, Animation, Science Fiction",6.737142,Battle for terra,6.0
"Drama, Comedy",0.631264,Forbidden fruit,6.9
"Drama, Romance",10.279603,Love happens,5.6
"Drama, Romance",14.337355,Bright star,6.8
"Horror, Thriller",4.065407,Blood creek,5.2
"Drama, Thriller, Crime",1.527971,Split second,5.7
,0.004763,Un buen hombre,0.0
Thriller,0.601989,Scandal sheet,6.5
Drama,1.680423,Turn left at the end of the world,6.2
"Thriller, Crime, Drama, Music, Romance",6.888131,I want you,5.9
Comedy,0.173588,Confidence reigns,5.5
"Horror, Mystery, Thriller",4.550477,Hellraiser: deader,4.4
"Horror, Thriller",5.168183,Hellraiser: hellworld,4.1
"Crime, Foreign, Thriller",1.392353,Chronicle of an escape,6.2
"Horror, Mystery",12.706424,Paranormal activity,5.9
"Action, Drama",0.944598,Lake city,6.3
Drama,0.152636,The eagle has two heads,7.0
Comedy,0.613542,"Forever, darling",9.0
"Comedy, Documentary",1.661349,Not quite hollywood,6.9
Comedy,0.477674,3 ring circus,5.5
"Music, Adventure, Fantasy, Comedy, Family",8.158266,The 3 worlds of gulliver,5.4
"Thriller, Drama, Crime",1.696516,Kinatay,5.8
"Comedy, Drama, Romance",0.5667,Angel,6.8
Comedy,0.888554,Hellzapoppin',6.9
"Action, Documentary, Drama, Thriller",1.020165,Ballast,7.0
"Horror, Mystery, Thriller",1.433703,5 dolls for an august moon,5.7
"Comedy, Romance",5.431657,World's greatest dad,6.5
"Adventure, Crime, Drama, Western",1.732727,"Black god, white devil",6.8
"Drama, Family",6.98658,Still walking,7.5
Drama,1.051178,Le plaisir,6.8
"Music, Drama, Romance",0.439683,Pyaasa,7.6
Drama,1.021998,"Muriel, or the time of return",7.0
Comedy,0.050018,Xala,7.0
Documentary,6.032166,Capitalism: a love story,7.0
"Documentary, Horror",1.235239,Blood of the beasts,8.0
Western,0.996376,The five man army,6.6
"Action, Comedy, Crime, Thriller",4.450762,Wanted,5.2
Documentary,12.492389,The cove,7.9
"Comedy, Drama",7.971424,A serious man,6.6
"Drama, Comedy",7.016044,City island,6.9
"Action, Fantasy",5.124589,Ink,6.5
Animation,1.322024,The cameraman's revenge,7.2
"Animation, Horror, Mystery",0.020031,Down to the cellar,7.3
"Action, Comedy, Foreign",1.274672,Yatterman,5.9
"Animation, Drama, Science Fiction, Thriller",3.360982,Metropia,6.3
"Drama, Action, Thriller, Crime",4.132844,Clubbed,7.3
"Animation, Horror, Mystery",0.755721,"The pit, the pendulum and hope",7.1
"Horror, Thriller",4.037911,Grace,5.1
"Animation, Horror, Action, Comedy",3.517689,The haunted world of el superbeasto,6.1
"Drama, Romance, War",0.524014,Story of a prostitute,6.8
"Horror, Thriller",10.304654,Trick 'r treat,6.7
Horror,5.87477,The hills run red,5.1
Drama,14.511442,Whip it,6.7
"Comedy, Romance, Fantasy",7.087161,The invention of lying,6.0
"Documentary, Foreign",0.110592,Unmistaken child,4.7
Comedy,0.738739,A-haunting we will go,4.9
"Action, Science Fiction, Thriller",16.211937,Surrogates,5.9
"Action, Comedy, Crime",2.459096,Next day air,5.3
"Comedy, Horror",11.063029,Zombieland,7.2
"Music, Comedy, Drama, Romance",6.803354,Fame,5.5
Documentary,2.496887,The september issue,6.9
,0.521478,Paris trout,4.5
"Comedy, Crime, Mystery, Thriller",6.67905,Assassination of a high school president,6.1
"Comedy, Horror",1.523889,How to be a serial killer,4.8
Comedy,0.554625,Bud abbott and lou costello in hollywood,6.2
Comedy,0.992299,Abbott and costello in the foreign legion,6.7
"Horror, Mystery, Thriller",5.010852,Sorority row,5.3
"Action, Crime, Mystery, Thriller",7.759722,Whiteout,5.3
"Comedy, Drama",3.54169,Rudo & cursi,6.1
"Drama, Romance",8.593196,An education,6.9
"TV Movie, Drama, Romance",0.459044,David and lisa,6.8
"Adventure, Comedy",4.063707,Abbott and costello meet captain kidd,6.2
"Drama, Comedy",0.006566,Life is a bed of roses,5.3
"Drama, History",6.119818,Coco before chanel,6.7
"History, Drama",0.762512,The story of louis pasteur,6.6
"Crime, Drama",0.455902,The killing of john lennon,6.1
"Documentary, Foreign",0.72712,Burma vj: reporting from a closed country,6.4
"Comedy, Documentary",0.565573,Werner herzog eats his shoe,7.1
"Crime, Drama",3.669545,Capone,6.0
Comedy,1.268897,Abbott and costello meet the keystone kops,6.2
"Comedy, Romance",15.152577,Couples retreat,5.3
