genres,popularity,title,vote_average
Drama,0.003361224,The mortal storm,7.1
"Comedy, Romance, Mystery",0.0036138180000000004,Once upon a honeymoon,5.6
"Drama, Foreign",0.00102478,Monday morning,5.3
"Comedy, Romance",0.002564996,Christmas in july,6.7
"Comedy, Fantasy, Horror",0.00804064,I married a witch,6.8
"Crime, Drama",0.00174643,The mayor of hell,6.6
Drama,0.0018676600000000002,The miracle woman,6.6
Drama,0.001519076,Moolaadé,5.9
Drama,0.010385856,This girl's life,5.1
"Crime, Drama, Thriller",0.017022905999999997,Memories of murder,7.9
"Comedy, Thriller, Action, Crime",0.028725088,The chase,5.6
"Comedy, Drama",0.00976898,Hobson's choice,6.7
"Science Fiction, Adventure",0.004375884,Dr. who and the daleks,6.1
"Comedy, Drama",0.007789098,Summer storm,6.7
"Drama, History, War",0.01538448,Downfall,7.7
Drama,0.00620228,The white sound,7.0
Thriller,0.023105912,Assault on precinct 13,6.0
"Adventure, Comedy, Family, Romance",0.019513644,Are we there yet?,5.2
"Action, Fantasy, Horror, Thriller",0.011742486,Alone in the dark,3.1
"Horror, Mystery, Thriller",0.012204118,Hide and seek,6.1
"Action, Documentary, Science Fiction",0.003849364,Aliens of the deep,6.8
"Thriller, Horror, Drama, Mystery",0.019408578,Boogeyman,4.6
"Comedy, Romance",0.011230606,The wedding date,6.2
Drama,0.008667774,Inside i'm dancing,7.1
Drama,0.010392858,Nobody knows,7.8
"Action, Comedy",0.017744106,Employee of the month,6.1
"Adventure, Fantasy, Drama, Science Fiction, Family",0.002993436,Magic in the water,5.3
Drama,0.003306168,The great white hope,5.0
"Crime, Drama, Horror",0.0020482200000000003,A study in terror,6.4
,0.0020282580000000002,Everything about mustafa,8.0
"Action, Adventure, Western",0.010064183999999999,The professionals,6.8
Comedy,0.001674182,The devil and miss jones,7.2
"Fantasy, Family",0.017228606,Alice in wonderland,6.1
"Crime, Action",0.000719302,Backflash,4.8
"Mystery, Horror, Thriller",0.019165628,Salem's lot,6.2
"War, Drama",0.005234544,The marriage of maria braun,7.1
Drama,0.004154722,The bitter tears of petra von kant,7.5
"Adventure, Drama, War",0.006008942000000001,Beau geste,7.0
Adventure,0.002533782,At sword's point,3.8
Documentary,0.0028872140000000004,Overnight,6.9
"Crime, Drama, Thriller",0.011657132,Le trou,8.2
"War, Documentary",0.0034662679999999998,Lessons of darkness,8.3
"Documentary, Foreign",0.00217048,Fata morgana,6.4
"Action, Adventure, Comedy, Science Fiction",0.010381534,Double dragon,3.9
"Family, Fantasy, Science Fiction",0.008866596,Mac and me,4.0
"Comedy, Drama, Romance",0.000375622,Scorchers,4.8
"Drama, History",0.001277616,Rosenstrasse,6.5
"Crime, Drama, Romance",0.009430536,Casque d'or,7.6
"Action, Crime, Drama, Thriller",0.013218212,Touchez pas au grisbi,6.9
"Comedy, Romance",0.00033555600000000004,The matchmaker,8.3
"Drama, Romance, Comedy, Mystery",0.0017551460000000002,The ballad of the sad cafe,5.0
"Thriller, Drama, Action",0.001752594,The deceivers,6.1
"Drama, Crime, Romance, Foreign",0.000799174,Siberia,5.5
"War, Drama, History",0.000383844,Purple butterfly,7.0
"Comedy, Drama, Romance",0.001733306,Easy,5.8
"Action, Drama, History, Romance, War",0.008304138,El cid,6.8
Drama,0.011310774000000001,Going all the way,4.9
"Comedy, Crime",0.0015149360000000001,A taxing woman,5.8
"Action, History, Horror",0.008830636,The bunker,5.8
"Comedy, Drama, Romance",0.0005005,A fine madness,6.8
"Adventure, Drama",0.002152238,Reap the wild wind,6.9
"Action, Drama, Foreign, Science Fiction, Thriller",0.00422375,2009: lost memories,5.2
Documentary,4.4504e-05,The architecture of doom,6.8
"Romance, Thriller, Crime, Drama",0.004581362,Inferno,5.9
"Fantasy, Animation, Adventure",0.032272096,Howl's moving castle,8.2
"Animation, Fantasy, Science Fiction",0.01670955,Steamboy,6.4
"Adventure, Action, Comedy, Romance",0.014462512,Gorgeous,6.0
"Drama, Action",0.0014903,The blade,6.4
"Comedy, Drama",0.000522556,Assisted living,7.5
"Documentary, Foreign",0.00093799,The nomi song,6.7
"Comedy, Drama, Romance",0.02670152,Hitch,6.3
"Animation, Family",0.020192526000000002,Pooh's heffalump movie,6.3
"History, Documentary",0.00643536,Inside deep throat,6.8
"Comedy, Drama, Family",5.3457999999999995e-05,Uncle nino,0.0
"Drama, Comedy, Music, Romance",0.01911582,Bride & prejudice,6.5
"Drama, Fantasy, Horror",0.019231381999999998,Constantine,6.6
"Fantasy, Comedy, Family, Adventure",0.013024554,Son of the mask,3.6
"Comedy, Drama, Family",0.012135444,Because of winn-dixie,6.1
Drama,0.006563215999999999,Turtles can fly,7.2
Drama,0.00344553,Beautiful boxer,6.2
Comedy,0.004182610000000001,Pauly shore is dead,4.9
"Thriller, Mystery",0.02348832,Bunny lake is missing,6.6
"Drama, Family, Romance",0.000985794,Jeremy,5.0
"Comedy, Romance",0.003849758,Don't tell her it's me,5.8
"Drama, Romance",0.0009781079999999999,Until september,6.3
"Drama, Thriller",0.02361112,Night and the city,7.6
Drama,0.002837094,Frozen land,6.8
Drama,0.001880552,Big girls don't cry,6.4
,0.00035348400000000005,White banners,6.0
"Fantasy, Action, Thriller",0.017607738,Night watch,6.3
"Comedy, Drama, Romance, Thriller",0.009282074,Dot the i,6.0
Documentary,0.000204234,Sister helen,7.0
Documentary,0.000703646,Bright leaves,6.5
"Comedy, Fantasy, Mystery, Romance",0.002000508,Topper returns,5.8
"Action, Comedy",0.008611084,Sons of the desert,7.2
"Drama, Romance",0.0033835920000000004,Morocco,6.6
Documentary,0.000682218,Surplus: terrorized into being consumers,5.8
"Comedy, Action",0.011669252,Man of the house,5.4
"Drama, Romance",0.005057276,Samson and delilah,6.1
"Action, Comedy, Crime, Fantasy",0.017273264,Kung fu hustle,7.2
"Comedy, Action, Thriller, Mystery",0.00130345,Shark skin man and peach hip girl,6.7
"Drama, Fantasy, Science Fiction",0.006599036,The five people you meet in heaven,6.9
Action,0.017801988,"No retreat, no surrender",5.6
"Animation, Comedy, Science Fiction",0.003718642,The chubbchubbs!,6.6
"Adventure, Drama, Foreign",0.001271608,Travellers and magicians,6.8
"Drama, Romance",0.004119198,Želary,7.3
"Adventure, Fantasy",0.0006231100000000001,Dragonworld,5.9
"Comedy, Horror, Mystery, Thriller",0.002504734,Dr. giggles,5.1
Drama,0.001908766,The corn is green,7.3
"Thriller, Mystery",0.002627716,The seven-per-cent solution,7.1
"Action, Adventure, Comedy, Drama",0.023623932,The three musketeers,6.8
"Adventure, Comedy, Romance",0.003977558,Royal flash,6.0
"Drama, Romance",0.007549210000000001,Masculin féminin,7.6
"Crime, Mystery, Romance",0.006485586,Fallen angel,5.8
"War, Adventure, Drama, Romance",0.014110694,The four feathers,7.3
"Horror, Thriller, Drama",0.002975124,The phone box,6.7
"Horror, Mystery",0.006474652,Night of the demon,6.9
"Comedy, Crime, Thriller",0.007139792,Control,7.4
Drama,0.001650108,Beautiful city,7.7
"Drama, Romance",0.009091941999999999,Five times two,6.0
"Comedy, Drama, Romance",0.0022001900000000003,Tart,5.1
"Comedy, Drama, Romance",0.023950040000000002,Bed and board,7.2
"War, Drama",0.005332208,Germany year zero,7.5
Horror,0.0024073099999999997,Tombs of the blind dead,5.6
Crime,0.009688701999999999,The sicilian clan,7.1
"Comedy, Music, Romance",0.00396377,Love me tonight,5.5
Drama,0.01610574,A hole in my heart,4.5
"Comedy, Drama, Romance",0.009637014000000001,Diary of a mad black woman,6.4
"Horror, Comedy",0.017899444,Cursed,5.1
"Comedy, Drama, Foreign",0.001761828,Up and down,8.2
,0.000157304,Gory gory hallelujah,1.0
"Action, Comedy, Drama, Family, Thriller",0.015632899999999998,The pacifier,5.8
"Comedy, Crime",0.026628466,Be cool,5.4
"Documentary, History, War",0.001597752,Gunner palace,5.9
Drama,0.003419992,Walk on water,6.5
"Mystery, Drama, Thriller, Crime",0.019373276000000002,Hostage,6.2
"Animation, Comedy, Family, Science Fiction",0.025899429999999998,Robots,6.0
"Crime, Drama, Thriller",0.003158284,The laughing policeman,5.8
Drama,0.000148252,Bopha!,0.0
Drama,0.010468596,Class action,6.4
"Drama, Horror, Comedy, Thriller, Mystery",0.0008498620000000001,The cat and the canary,7.0
"Drama, Family",0.000257444,Courage mountain,7.1
"Comedy, Drama, Romance",0.00195574,Kiss the bride,5.4
"Fantasy, Action, Science Fiction, Foreign",0.004198704,Godzilla vs. the sea monster,5.7
"Action, Drama, Fantasy, Foreign, Science Fiction",0.00426478,Godzilla vs. mechagodzilla ii,6.7
Drama,0.001307202,That championship season,4.3
"Comedy, Drama, Romance, Thriller",7.842e-06,Crush,5.5
"Horror, Thriller, Science Fiction",0.003591096,Dna,3.5
,0.001161068,The low life,6.0
"Drama, Romance",0.005381162,Rendez-vous,4.5
Comedy,0.00126809,"Oh, god! you devil",5.5
"Crime, Drama, Action",0.000222646,Amongst friends,4.3
"Drama, Mystery, Thriller",0.001101302,Asfalto,6.0
"Adventure, Comedy, Fantasy",0.00406943,God is brazilian,5.5
"Drama, History, War",0.001858364,Captains of april,6.5
"Comedy, Foreign",0.002867512,Blackball,5.6
Drama,0.004244506,The agony and the ecstasy,6.8
"Drama, Romance",0.001223384,Return to peyton place,7.2
Western,0.001255294,Butch and sundance: the early days,4.6
"Comedy, Romance",0.00148311,It happened to jane,6.6
"Animation, Family, Adventure",0.00628838,Once upon a forest,6.2
Comedy,0.000472636,Hello down there,5.3
"Comedy, Romance",0.000627712,All in a night's work,5.5
"Comedy, Romance",0.005477546000000001,Twentieth century,6.4
"Comedy, Music",0.000835752,My sister eileen,7.3
Romance,0.001264348,Strangers when we meet,3.8
Drama,0.001574938,Or (my treasure),6.0
"Crime, Drama, Thriller",0.014981481999999999,Chronicles,7.0
Drama,0.003031082,Lackawanna blues,6.0
"War, Drama",0.018783961999999998,The green berets,5.8
"Drama, Thriller, Crime",0.010369402,Elevator to the gallows,7.6
"Drama, Romance",0.000639432,The diary of a chambermaid,5.9
"Action, Crime, Drama",0.006938936,Violent cop,7.1
"Comedy, Drama",0.002691302,Four shades of brown,5.8
"Drama, TV Movie",0.005248404,Brian's song,7.1
"Horror, Thriller",0.00762807,Thriller: a cruel picture,6.5
"Mystery, Science Fiction, Thriller",0.017516986,Cube zero,5.7
"Action, Adventure, Drama, Thriller",0.007215666,Into the sun,4.2
Documentary,0.0006365920000000001,Project grizzly,5.6
,1.1559999999999998e-06,Lumikuningatar,7.0
Drama,0.016148061999999998,Julia,6.3
"Comedy, Drama, Horror, Science Fiction",0.014757892,Save the green planet!,6.8
"Action, Comedy",0.002783664,Stealing rembrandt,5.6
"Drama, Thriller, Romance, Foreign",0.003755748,A snake of june,6.7
"History, War, Drama",0.0024219560000000003,Thirty seconds over tokyo,6.5
"Action, Comedy, Crime",0.001889094,Vares: private eye,6.2
"Comedy, Music, Romance",0.0014871959999999999,Girl crazy,7.5
"Comedy, Drama, Music",0.00232923,The 3 penny opera,7.4
"Romance, Comedy, Music",0.00045424399999999997,The boys from county clare,6.5
"Drama, Comedy, Family",0.018626708000000002,Ice princess,5.9
"Comedy, Drama, Romance",0.012235568,Melinda and melinda,6.3
Drama,4.706e-06,Milk and honey,0.0
"Action, Comedy",0.011478884,Miss congeniality 2: armed and fabulous,5.3
"Comedy, Romance",0.01343796,Guess who,5.5
Action,0.010322986000000001,D.e.b.s.,5.6
Documentary,1.329e-05,A league of ordinary gentlemen,0.0
"Adventure, Comedy, Horror",0.003451518,Incident at loch ness,5.8
"Drama, Romance",0.003516634,The river,6.5
"Drama, Family",0.0007095399999999999,Virginia's run,6.5
"Romance, Drama, War",0.003339916,Yanks,5.7
"Action, Adventure, Drama",0.01126935,Paradise alley,5.5
"Drama, Comedy",0.001707528,The seagull's laughter,6.4
"Action, Drama, Foreign",0.00113584,Wild horses,6.1
Drama,0.000258008,Woman thou art loosed,5.0
Drama,0.000466024,Arrowsmith,6.0
"Action, Romance",0.001561764,Barbary coast,4.8
"Drama, Romance",0.00705277,Stella dallas,6.7
"Comedy, Drama, Romance",0.0005740960000000001,Free radicals,5.0
"Thriller, Drama, Crime",0.00197704,The unfaithful,5.8
"Drama, Romance",0.0013736299999999998,Come and get it,5.4
"Drama, Thriller, Crime",0.016328741999999997,Panic in the streets,7.1
"Crime, Drama",0.004455814,Call northside 777,6.8
"Thriller, Drama, History",0.003252624,Young törless,5.7
"Comedy, Music, Romance",0.010431082,Bells are ringing,5.6
"Music, Romance, Family, Fantasy",0.006201046,Finian's rainbow,5.3
Horror,0.004318361999999999,The toolbox murders,5.4
"Action, Drama",0.004797966,The sword of doom,7.6
"Romance, Drama, Crime",0.0006499580000000001,Deep crimson,6.3
"Action, Comedy",0.0027806519999999998,800 bullets,6.0
"Science Fiction, Fantasy, Horror",0.002132908,Matango: attack of the mushroom people,6.1
"Crime, Comedy",0.0047542999999999995,Ebola syndrome,6.5
Drama,0.001539682,The music of chance,5.6
"Comedy, Science Fiction",0.00123803,Tammy and the t-rex,4.5
Action,8.85e-06,Mixed blood,5.9
"Adventure, Action, Comedy",0.00778963,If looks could kill,5.6
Comedy,0.018853567999999998,Greedy,5.9
"Drama, Music, Romance",0.002187494,Carmen,5.5
"Animation, Family",0.010213314000000001,My neighbors the yamadas,7.0
"Adventure, Animation, Fantasy",0.019214310000000002,Pom poko,7.2
"Comedy, Crime",0.014406614,Knockin' on heaven's door,7.6
Drama,0.002549638,City of hope,5.3
"Romance, Comedy, Crime",0.011650427999999999,We're no angels,6.9
Drama,0.005150588,Sons and lovers,6.8
"Documentary, Drama",0.001146396,The arrow,4.7
"Comedy, Romance",0.002362256,Ruggles of red gap,5.1
Comedy,0.002317266,Greetings,5.2
Documentary,0.002033264,End of the century: the story of the ramones,7.9
"Drama, Romance",0.00547485,Love letter,7.9
Science Fiction,0.007770492,Natural city,5.2
Drama,0.0043813079999999996,This sporting life,6.8
"Action, Adventure",0.0041126240000000005,A touch of zen,7.7
"Drama, History, Western",0.003598622,Walker,6.4
"Action, Comedy, Drama, Fantasy, Mystery",0.002803214,Zu: warriors from the magic mountain,6.6
"Drama, Crime",0.003471066,Whistle down the wind,6.6
"Drama, Romance",0.007678508,The earrings of madame de...,7.8
"Drama, Foreign",0.001164398,No one writes to the colonel,3.6
Comedy,0.002320646,Speedy,7.8
"Fantasy, Animation, Science Fiction",0.009296422,Memories,7.2
"Romance, Science Fiction, Action, Adventure",0.005632586,Invasion of astro-monster,6.2
"Animation, Comedy",0.011117622,Harvie krumpet,7.0
"Drama, Comedy",0.001824986,Intimate affairs,4.9
Documentary,0.001754902,The wild parrots of telegraph hill,7.3
Drama,0.008346462,The ballad of jack and rose,6.5
"Action, Thriller, Crime",0.03002105,Sin city,7.2
"Comedy, Romance",0.013591898,Beauty shop,5.4
"Drama, Comedy",0.0032289099999999998,Look at me,6.4
Documentary,0.001017666,Dust to glory,5.4
"Action, Adventure, Comedy, Drama, Mystery",0.017892486000000003,Sahara,5.7
"Comedy, Drama, Romance",0.01346813,Fever pitch,5.9
Drama,0.000876598,Winter solstice,5.3
"Drama, Family",0.001365156,Smile,6.0
"Action, Drama",0.00855881,Eye of the tiger,5.1
"Comedy, Romance",0.0036276000000000004,Not on the lips,5.9
"Action, Adventure, Drama, Thriller",0.002107636,"Krakatoa, east of java",4.8
Comedy,0.010831278,Rhinestone,4.9
"Thriller, Crime, Drama, Mystery",0.015429404,Electra glide in blue,6.6
"Music, Documentary",0.001483006,Bring on the night,7.8
"Drama, War, Romance",0.0076219619999999995,A special day,7.7
"Drama, War",0.0034362560000000004,This land is mine,6.6
Comedy,0.00242286,The foul king,6.3
"Animation, Drama",0.004214398,The man who planted trees,8.2
Comedy,0.006721059999999999,Tanguy,5.8
Comedy,0.001251318,National lampoon's gold diggers,3.1
"Drama, Thriller",0.012083078,Blind horizon,5.9
Drama,0.000725208,Islands in the stream,6.5
"Action, Drama, War, History",0.000382944,Go for broke!,5.2
"Horror, Thriller",0.004443026,The blood on satan's claw,6.9
"Drama, Comedy, Romance",0.0013596919999999998,"Reuben, reuben",7.0
"Action, Thriller",0.000615098,Tnt jackson,5.9
"Drama, Foreign",0.000425778,Why has bodhi-dharma left for the east?,6.8
Drama,0.002875244,Blue,7.5
"Drama, Romance",0.006507112000000001,Bilitis,6.0
"Action, Drama",0.014709422,Burn!,6.5
"Drama, History, War",0.009225135999999998,Battle of the bulge,6.4
"Crime, Drama",0.00347596,Ghosts... of the civil dead,6.2
"Drama, Horror, Mystery, Thriller",0.015434673999999999,The little girl who lives down the lane,7.0
Drama,0.005172014,Arabian nights,6.0
"Comedy, Drama, Romance",0.008945650000000001,Age of consent,6.0
Drama,0.004850574,Oedipus rex,6.5
Horror,0.010014284,Ringu 0,5.8
Drama,0.015365294,Brothers,6.5
Comedy,1.688e-06,"Dearest relatives, poisonous relations",6.8
Comedy,0.0006371059999999999,Major barbara,6.8
Drama,0.000686406,Steppenwolf,4.7
"Drama, Adventure, Romance",0.006421386,Hawaii,5.8
"Comedy, Crime",0.008432828,Pretty maids all in a row,6.8
"Comedy, Drama",0.0026168339999999997,Loners,7.9
Drama,0.015776286,Red desert,7.4
"Comedy, Drama",0.000832834,Satan's brew,6.9
"Romance, Drama",0.0029600499999999997,Mädchen in uniform,6.8
Drama,0.0011794519999999999,Diary of a lost girl,7.4
"Science Fiction, Adventure, Comedy",0.007207672,Sexmission,7.4
Action,0.002604308,44 minutes: the north hollywood shoot-out,6.4
Drama,0.003327534,Macbeth,6.7
Drama,0.002244932,Garage olimpo,6.5
"Animation, Fantasy",0.013351036,Vincent,7.9
"Drama, Romance",0.004069276,Waterloo bridge,8.0
"War, Documentary",1.7346e-05,Hôtel terminus: the life and times of klaus barbie,6.5
"Documentary, History, War, Foreign",0.0017278979999999998,The sorrow and the pity,7.3
"Drama, Romance",0.003295238,First desires,4.5
"Comedy, Romance, Family",0.005876034,With six you get eggroll,6.3
"Comedy, Romance",0.005037486000000001,"Move over, darling",5.9
"Drama, Music, Romance",0.0033122,Love me or leave me,6.9
Comedy,0.0041161620000000005,Jour de fête,7.2
Comedy,0.0032780300000000004,The big store,5.9
Drama,0.002614506,Mother küsters goes to heaven,8.2
"Drama, War",0.010335839999999999,Ivan's childhood,7.7
"Adventure, Fantasy, Science Fiction",0.012643602,A trip to the moon,7.9
"Comedy, Drama, Foreign",0.00158099,Whisky,5.5
"Drama, War",0.004226342,The ascent,8.0
"TV Movie, Drama, Horror",0.018725145999999998,Carrie,5.4
"Romance, Fantasy, Comedy",0.0085851,Boccaccio '70,6.9
"TV Movie, Action, Horror, Comedy, Science Fiction, Thriller",0.015396865999999999,Frankenfish,4.7
Comedy,0.024483762,Who's your daddy?,4.6
"Action, Thriller",0.015070798,Control,6.0
"Action, Drama",0.004885974,Category 6: day of destruction,5.2
Horror,0.00236041,Trespassing,4.3
"Drama, War",0.001171358,A self-made hero,6.1
"Comedy, Drama",0.01165328,Life is sweet,6.9
"Drama, Mystery, Thriller",0.00686485,Ride the pink horse,6.8
"Crime, Drama, History",0.00130592,The chant of jimmie blacksmith,6.7
"Drama, Romance, Foreign",0.0023203480000000003,Double suicide,6.5
